tweet_id,user_id,user_name,followers,following,likes,retweets,date,reply_to_id,reply_to_username,user_mentions_ids,user_mentions_names,text,retweet_from_id,retweet_from_username,retweet_from_tweet_id
1272583558922633216,477252485,DETT67,1081,1400,0,1210,2020-06-15 17:35:38,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272583264902041604,717012357621407744,TitDjeck,53,363,0,102,2020-06-15 17:34:28,,,"['44559944', '1066169088559468545']","['PutschMedia', 'NoamAnouar']",RT @PutschMedia: 🔴👁‍🗨🔴 @NoamAnouar «Cela ne m'intéresse plus d'être policier si je dois volontairement fermer les yeux sur ce qui se passe…,44559944,PutschMedia,1272537891890237440
1272583182110556167,207408866,boukoko1,12,380,0,102,2020-06-15 17:34:08,,,"['44559944', '1066169088559468545']","['PutschMedia', 'NoamAnouar']",RT @PutschMedia: 🔴👁‍🗨🔴 @NoamAnouar «Cela ne m'intéresse plus d'être policier si je dois volontairement fermer les yeux sur ce qui se passe…,44559944,PutschMedia,1272537891890237440
1272583144684879875,4858035591,GGavignet,316,230,0,102,2020-06-15 17:33:59,,,"['44559944', '1066169088559468545']","['PutschMedia', 'NoamAnouar']",RT @PutschMedia: 🔴👁‍🗨🔴 @NoamAnouar «Cela ne m'intéresse plus d'être policier si je dois volontairement fermer les yeux sur ce qui se passe…,44559944,PutschMedia,1272537891890237440
1272582962098438147,494116231,lopezdominique2,2797,1931,0,106,2020-06-15 17:33:16,,,['60102740'],['loran076'],"RT @loran076: #PoliceBrutality 

🛑🛑...Des Ordres ont bien été donnés pour Taper sur les #GiletsJaunes ..😱⁉️

➡️... Témoignage d’un #policie…",60102740,loran076,1272560995773435909
1272582923636670466,1051435758698016769,SCARRAh_,200,168,0,5,2020-06-15 17:33:07,,,['1179796127345983488'],['zFxnt_'],RT @zFxnt_: On en parle du policier qui s’est fait agressé par 10 personnes en rentrant chez lui ?????( devant sa femme )  Non parce que qu…,1179796127345983488,zFxnt_,1272497161989750785
1272582607801397248,983665906982293506,Permasense46,2152,4965,0,909,2020-06-15 17:31:51,,,['4614030628'],['marieacabland'],RT @marieacabland: Policier affecté en service de nuit à Brunoy (91) qui arrête pas de faire des blagues hypersexistes à mon encontre sur l…,4614030628,marieacabland,1269020762091991040
1272582577292001281,3064392808,Pyostacine,450,331,0,1210,2020-06-15 17:31:44,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272582460514144256,1213744497827311619,AlainPagnoux,28,46,0,1210,2020-06-15 17:31:16,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272582403966500864,262192483,ncd972,70,425,0,768,2020-06-15 17:31:03,,,['105103721'],['TV5MONDEINFO'],"RT @TV5MONDEINFO: 🇺🇸 Aux Etats-Unis, un homme noir tué d'une balle dans le dos par un policier à #Atlanta. Rayshard Brooks avait 27 ans.
➡️…",105103721,TV5MONDEINFO,1272079355926269953
1272582331996332032,865198958926336000,Breiztramp,59,339,0,1210,2020-06-15 17:30:46,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272582241521143808,1211355522751811584,Ninja71229881,11,25,0,1210,2020-06-15 17:30:24,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272582098210127874,493107049,atDarK4EveR,295,310,0,4,2020-06-15 17:29:50,,,['773127797749456896'],['edchanot'],"RT @edchanot: Ancien policier d’élite, Robert Paturel observe avec inquiétude les accusations contre la police se multiplier. Racisme, viol…",773127797749456896,edchanot,1272579938546302979
1272582081936228352,494116231,lopezdominique2,2797,1931,0,102,2020-06-15 17:29:46,,,"['44559944', '1066169088559468545']","['PutschMedia', 'NoamAnouar']",RT @PutschMedia: 🔴👁‍🗨🔴 @NoamAnouar «Cela ne m'intéresse plus d'être policier si je dois volontairement fermer les yeux sur ce qui se passe…,44559944,PutschMedia,1272537891890237440
1272581851471851520,1103022161915269122,Izons2,34,94,0,1210,2020-06-15 17:28:51,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272581841439072257,1033718943121375232,Colere2018,339,533,0,1210,2020-06-15 17:28:49,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272581688615481344,335979100,OlAnno,613,1288,0,58,2020-06-15 17:28:12,,,['2841533513'],['globhumanitaire'],"RT @globhumanitaire: On ne peut pas comparer police US et police française, la 1ère est certes + violente encore, mais une chose surtout le…",2841533513,globhumanitaire,1272493359240806401
1272581610488070145,245715540,marclesi,486,663,0,10,2020-06-15 17:27:54,,,['53029114'],['humanite_fr'],"RT @humanite_fr: #EtatsUnis Le meurtre d’un jeune Africain-Américain abattu après un délit mineur par un policier à Atlanta, le 13 juin, so…",53029114,humanite_fr,1272559493382049793
1272581464769650689,1258684451107766272,ethel_haruki2,140,260,0,106,2020-06-15 17:27:19,,,['60102740'],['loran076'],"RT @loran076: #PoliceBrutality 

🛑🛑...Des Ordres ont bien été donnés pour Taper sur les #GiletsJaunes ..😱⁉️

➡️... Témoignage d’un #policie…",60102740,loran076,1272560995773435909
1272580974967238660,726630596,Macha_Ange,1571,3203,0,1210,2020-06-15 17:25:22,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272580907313004549,830167972924776452,Membrax75,472,718,0,1210,2020-06-15 17:25:06,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272580841194041345,2638263892,BelonneEmma,477,295,0,263,2020-06-15 17:24:50,,,['1214315619031478272'],['Conflits_FR'],RT @Conflits_FR: 🇫🇷 Rhône : un #policier et sa compagne ont été agressés et frappés la nuit dernière par plusieurs jeunes dans le 7e arrond…,1214315619031478272,Conflits_FR,1272283940569710593
1272580684297707522,1180070768,oxomichael,46,241,0,1210,2020-06-15 17:24:13,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272580577670152192,880454547864522752,celoubac,100,531,0,106,2020-06-15 17:23:47,,,['60102740'],['loran076'],"RT @loran076: #PoliceBrutality 

🛑🛑...Des Ordres ont bien été donnés pour Taper sur les #GiletsJaunes ..😱⁉️

➡️... Témoignage d’un #policie…",60102740,loran076,1272560995773435909
1272580572775317504,2872931507,UtsireNlef,34,134,0,102,2020-06-15 17:23:46,,,"['44559944', '1066169088559468545']","['PutschMedia', 'NoamAnouar']",RT @PutschMedia: 🔴👁‍🗨🔴 @NoamAnouar «Cela ne m'intéresse plus d'être policier si je dois volontairement fermer les yeux sur ce qui se passe…,44559944,PutschMedia,1272537891890237440
1272580470681874432,2197804968,chteymanie,119,1194,0,1210,2020-06-15 17:23:22,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272580269825024004,423368263,Chambssy,1174,1187,0,4,2020-06-15 17:22:34,,,['773127797749456896'],['edchanot'],"RT @edchanot: Ancien policier d’élite, Robert Paturel observe avec inquiétude les accusations contre la police se multiplier. Racisme, viol…",773127797749456896,edchanot,1272579938546302979
1272580254700318720,1094535902267953152,GrobisR,114,129,0,1210,2020-06-15 17:22:30,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272580243052736512,2893397115,bouyerpascal1,316,1508,0,1210,2020-06-15 17:22:27,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272579938546302979,773127797749456896,edchanot,2625,1239,4,4,2020-06-15 17:21:15,,,['238080747'],['sputnik_fr'],"Ancien policier d’élite, Robert Paturel observe avec inquiétude les accusations contre la police se multiplier. Racisme, violences policières, formation des agents: il a évoqué toutes les polémiques a noté micro. Avec sang-froid. https://t.co/m2So4UizsX via @sputnik_fr",,,
1272579699122765825,1272103933524180992,Franck3347,0,32,0,0,2020-06-15 17:20:18,1011541466840256512,johndo55480154,"['1011541466840256512', '438635797']","['johndo55480154', 'BilgerPhilippe']","@johndo55480154 @BilgerPhilippe La police ? Vous êtes très bien renseigné sur cette affaire... Aucun policier ne l'a touché. Il s'agissait de gendarmes. Ils ne l'ont pas ""tué""... Vous les jugez sans connaître le dossier. Crime raciste ? 2 des gendarmes sont noirs. Violences ? Plusieurs expertises disent non.",,,
1272579592889434112,1087065855580614658,CarolineSchatz5,124,90,0,102,2020-06-15 17:19:52,,,"['44559944', '1066169088559468545']","['PutschMedia', 'NoamAnouar']",RT @PutschMedia: 🔴👁‍🗨🔴 @NoamAnouar «Cela ne m'intéresse plus d'être policier si je dois volontairement fermer les yeux sur ce qui se passe…,44559944,PutschMedia,1272537891890237440
1272579574304571398,1446927691,CChabrot,1389,2069,0,1210,2020-06-15 17:19:48,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272579548924784640,799364630346944513,Toglyb7415,147,256,0,1210,2020-06-15 17:19:42,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272579203632947200,1070005500396359682,ChaveGaelle,3844,1317,1,0,2020-06-15 17:18:20,1076598147995058176,KDopiumDoc,"['1076598147995058176', '455595694', '1191630944500928512']","['KDopiumDoc', 'BurgainJoseline', 'FemmeD1flic']",@KDopiumDoc @BurgainJoseline @FemmeD1flic Ben non justement. Pas à deux vitesses chez moi. Je soutiens la police mais un délinquant n'a pas à mourir en étant interpellé comme un policier n'a pas mourir parce que policier.,,,
1272579098230079498,3222213029,VendettaDeParis,498,1408,0,1210,2020-06-15 17:17:55,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272578987995336705,1237460794834653185,Nainai58395161,19,20,0,1210,2020-06-15 17:17:28,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272578979174678531,608030736,DUMEGE_L,89,617,0,1210,2020-06-15 17:17:26,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272578934975213570,1269325219,CocoLaique,63,460,0,10,2020-06-15 17:17:16,,,['53029114'],['humanite_fr'],"RT @humanite_fr: #EtatsUnis Le meurtre d’un jeune Africain-Américain abattu après un délit mineur par un policier à Atlanta, le 13 juin, so…",53029114,humanite_fr,1272559493382049793
1272578741336780801,2778099807,Buzz_eclr_choco,120,207,0,1,2020-06-15 17:16:29,,,['1246779513889005568'],['Juste04949819'],"RT @Juste04949819: LE RACISME DANS LA POLICE

Policier noir, Alex a découvert un groupe de messages audio de ses collègues sur WhatsApp. De…",1246779513889005568,Juste04949819,1268528524773785600
1272578645299793926,943612405480902657,EmengaBenoite,347,632,0,7,2020-06-15 17:16:07,,,"['722453644591960065', '80820758']","['syndicat_police', 'JLMelenchon']","RT @syndicat_police: Sinon @JLMelenchon, ça doit être la faute de la police qui est surarmée... ça a dû provoquer chez eux un mimétisme dû…",722453644591960065,syndicat_police,1272453761554944000
1272578391791763456,570111827,EasyBioWater,483,1229,0,106,2020-06-15 17:15:06,,,['60102740'],['loran076'],"RT @loran076: #PoliceBrutality 

🛑🛑...Des Ordres ont bien été donnés pour Taper sur les #GiletsJaunes ..😱⁉️

➡️... Témoignage d’un #policie…",60102740,loran076,1272560995773435909
1272578266956734464,1278889999,sardine94,1091,2153,2,2,2020-06-15 17:14:36,,,[],[],"c'est une évidence
quelques (?) font la loi, on plaint leurs collègues #fdodelhonneur
le malaise policier n'est pas prêt de s'arrêter
mais #castanerCulturedelaViolence et #macronLepen préfèrent nettement les suicides plûtôt que réformer de fond en comble la police https://t.co/6Z5J2hjkUU",,,
1272578255166607361,1240561289480544256,FerriereMaryse,109,74,0,17,2020-06-15 17:14:34,,,['26110930'],['LCI'],"RT @LCI: VIDEO - Policier agressé à Lyon : ""Il va devoir se remettre physiquement, mais aussi psychologiquement"" https://t.co/CdbsPmRekz ht…",26110930,LCI,1272552201286758400
1272578246425673728,142280689,StThomasFaquin,233,47,0,768,2020-06-15 17:14:31,,,['105103721'],['TV5MONDEINFO'],"RT @TV5MONDEINFO: 🇺🇸 Aux Etats-Unis, un homme noir tué d'une balle dans le dos par un policier à #Atlanta. Rayshard Brooks avait 27 ans.
➡️…",105103721,TV5MONDEINFO,1272079355926269953
1272578064866738176,3264472185,ULC____,807,2341,1,0,2020-06-15 17:13:48,3264472185,ULC____,[],[],"Se taire et écouter quand il faut le faire et écouter ce que les noir.e.s et les arabes ont à dire sur leur rapport à la police, à l'ordre policier et raciste, ça doit marcher de concert avec comment nous on va aborder notre expérience du racisme et lutter contre",,,
1272577997313376256,50611768,smor07,284,641,0,4,2020-06-15 17:13:32,,,['26110930'],['LCI'],RT @LCI: VIDÉO - Enquête ouverte et manifestations après l'agression d'un policier à Lyon https://t.co/sr4lZRXYmD https://t.co/k7xzNRaHh9,26110930,LCI,1272575117533511682
1272577956121018375,1242796378411204610,MaynardChrist10,29,116,0,1210,2020-06-15 17:13:22,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272577864265805826,857556292461891585,YidakiLio,58,107,0,1210,2020-06-15 17:13:00,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272577526339194882,397579063,BayleArnaud,49,78,1,0,2020-06-15 17:11:40,,,[],[],Moi je veux bien que la police soit pas d'extrême droite mais le seul syndicat policier interviewé systématiquement c'est Alliance.,,,
1272577523268943875,531637116,fredchoup,50,155,0,1210,2020-06-15 17:11:39,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272577463902748672,1374961938,MrChat_Noir,193,402,0,8,2020-06-15 17:11:25,,,['1262803438490062856'],['CerisePaulet'],"RT @CerisePaulet: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime m…",1262803438490062856,CerisePaulet,1272554834445717504
1272577042102525956,261233480,BrendanBehanN1,820,998,0,1210,2020-06-15 17:09:44,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272576827979161600,1887990950,KatiaontheEarth,3329,4166,0,102,2020-06-15 17:08:53,,,"['44559944', '1066169088559468545']","['PutschMedia', 'NoamAnouar']",RT @PutschMedia: 🔴👁‍🗨🔴 @NoamAnouar «Cela ne m'intéresse plus d'être policier si je dois volontairement fermer les yeux sur ce qui se passe…,44559944,PutschMedia,1272537891890237440
1272576786426200064,1026511280453169153,DanyG21000,25,77,0,1210,2020-06-15 17:08:43,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272576507009998848,1122604475527643137,nizarlebg,83,73,0,22,2020-06-15 17:07:37,,,"['409213058', '125727024']","['Antinegrophobie', 'CCastaner']","RT @Antinegrophobie: #RacismeSystémique dans la police :  
Normal que @CCastaner et consorts ne voient pas de #RacismeInstitutionnel dans l…",409213058,Antinegrophobie,1272524392006901760
1272576300046340097,2538002674,cymaronet,369,210,0,4,2020-06-15 17:06:47,,,['26110930'],['LCI'],RT @LCI: VIDÉO - Enquête ouverte et manifestations après l'agression d'un policier à Lyon https://t.co/sr4lZRXYmD https://t.co/k7xzNRaHh9,26110930,LCI,1272575117533511682
1272576261387431937,245762941,gaptiere,1008,4927,0,1210,2020-06-15 17:06:38,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272576163911815169,976911859373805568,cimedudiable,2121,4998,0,1210,2020-06-15 17:06:15,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272576001487364096,1164510016981864449,lespecialiste6,16,58,1,0,2020-06-15 17:05:36,978184280,DamienRieu,['978184280'],['DamienRieu'],"@DamienRieu Regarde les armes c’est pas le petit policier du 17 avec son tazeur et son pistolet qui va faire qqchose. Il faut le RAID
Habituellement les gars ont dès bâton des battes ect.. mais là c’est des mitraillette des pistolets des fusils. La police pourrai abattre et ce faire abattre",,,
1272575612646014978,1251118697202188288,riaverde300,17,251,0,102,2020-06-15 17:04:04,,,"['44559944', '1066169088559468545']","['PutschMedia', 'NoamAnouar']",RT @PutschMedia: 🔴👁‍🗨🔴 @NoamAnouar «Cela ne m'intéresse plus d'être policier si je dois volontairement fermer les yeux sur ce qui se passe…,44559944,PutschMedia,1272537891890237440
1272575599446556677,2771981716,gondioc451,477,24,0,1210,2020-06-15 17:04:00,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272575567108472833,531674902,ghjupa,26,125,0,1210,2020-06-15 17:03:53,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272575448912990223,3141616689,clpiou,295,1298,0,106,2020-06-15 17:03:24,,,['60102740'],['loran076'],"RT @loran076: #PoliceBrutality 

🛑🛑...Des Ordres ont bien été donnés pour Taper sur les #GiletsJaunes ..😱⁉️

➡️... Témoignage d’un #policie…",60102740,loran076,1272560995773435909
1272575313181016065,1520333173,Fabelouche,1494,3223,0,102,2020-06-15 17:02:52,,,"['44559944', '1066169088559468545']","['PutschMedia', 'NoamAnouar']",RT @PutschMedia: 🔴👁‍🗨🔴 @NoamAnouar «Cela ne m'intéresse plus d'être policier si je dois volontairement fermer les yeux sur ce qui se passe…,44559944,PutschMedia,1272537891890237440
1272575225151082497,1267054206218887169,MariaYoupi,6,69,0,106,2020-06-15 17:02:31,,,['60102740'],['loran076'],"RT @loran076: #PoliceBrutality 

🛑🛑...Des Ordres ont bien été donnés pour Taper sur les #GiletsJaunes ..😱⁉️

➡️... Témoignage d’un #policie…",60102740,loran076,1272560995773435909
1272575117533511682,26110930,LCI,248936,1012,10,4,2020-06-15 17:02:05,,,[],[],VIDÉO - Enquête ouverte et manifestations après l'agression d'un policier à Lyon https://t.co/sr4lZRXYmD https://t.co/k7xzNRaHh9,,,
1272574932749352971,135438518,MathieuPoulain,293,505,0,0,2020-06-15 17:01:21,135438518,MathieuPoulain,"['1246489135663194112', '351590168', '2494594506', '1249946271160426496', '392690771', '218659501']","['EnAcierValerien', 'Marine_L60', 'SAPAPAYA913', 'elddassss', 'MmeSmd', 'SNCF']","@EnAcierValerien @Marine_L60 @SAPAPAYA913 @elddassss @MmeSmd @SNCF Par contre un agent de sécu n'assure pas de missions de police. Il n'est pas policier.
La différence est là. Maintenant j'ai terminé.",,,
1272574891800375299,1100083694226817026,griffonnageora1,1677,1474,0,102,2020-06-15 17:01:12,,,"['44559944', '1066169088559468545']","['PutschMedia', 'NoamAnouar']",RT @PutschMedia: 🔴👁‍🗨🔴 @NoamAnouar «Cela ne m'intéresse plus d'être policier si je dois volontairement fermer les yeux sur ce qui se passe…,44559944,PutschMedia,1272537891890237440
1272574843611996160,2236685002,DimitriTromas,27,409,0,1210,2020-06-15 17:01:00,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272574714599399424,451727963,messrom,76,116,0,1210,2020-06-15 17:00:29,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272574616662351873,135438518,MathieuPoulain,293,505,0,0,2020-06-15 17:00:06,135438518,MathieuPoulain,"['1246489135663194112', '351590168', '2494594506', '1249946271160426496', '392690771', '218659501']","['EnAcierValerien', 'Marine_L60', 'SAPAPAYA913', 'elddassss', 'MmeSmd', 'SNCF']","@EnAcierValerien @Marine_L60 @SAPAPAYA913 @elddassss @MmeSmd @SNCF Bref, tu confonds policier et agent de la Police Nationale. Policier c'est une fonction, et ça caractérise quelqu'un qui assure une mission de police. Comme un agent de la SUGE par exemple.",,,
1272574607615315968,1012390640397836288,RenardVirginie1,222,274,0,1210,2020-06-15 17:00:04,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272574590414467082,870237689173471232,lavenircnous,3100,5000,0,106,2020-06-15 17:00:00,,,['60102740'],['loran076'],"RT @loran076: #PoliceBrutality 

🛑🛑...Des Ordres ont bien été donnés pour Taper sur les #GiletsJaunes ..😱⁉️

➡️... Témoignage d’un #policie…",60102740,loran076,1272560995773435909
1272574588673822721,987933501159886848,FoxmulderFrance,1283,1980,0,1210,2020-06-15 16:59:59,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272574560131522570,3466867277,Supo_sitor,137,414,0,1210,2020-06-15 16:59:53,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272574502329880583,1134076353953898496,SvenLodbrok,56,216,0,1210,2020-06-15 16:59:39,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272574498567569410,1278889999,sardine94,1091,2153,0,102,2020-06-15 16:59:38,,,"['44559944', '1066169088559468545']","['PutschMedia', 'NoamAnouar']",RT @PutschMedia: 🔴👁‍🗨🔴 @NoamAnouar «Cela ne m'intéresse plus d'être policier si je dois volontairement fermer les yeux sur ce qui se passe…,44559944,PutschMedia,1272537891890237440
1272574480469184513,1213924850835681280,anne_terrade,72,86,0,1210,2020-06-15 16:59:34,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272574466858668036,1179494275257704448,alaoui_hassana,126,60,0,1210,2020-06-15 16:59:30,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272574355906670593,1029107165427064838,GeoffreyGuertin,1476,3189,0,106,2020-06-15 16:59:04,,,['60102740'],['loran076'],"RT @loran076: #PoliceBrutality 

🛑🛑...Des Ordres ont bien été donnés pour Taper sur les #GiletsJaunes ..😱⁉️

➡️... Témoignage d’un #policie…",60102740,loran076,1272560995773435909
1272574298528657408,1098341108,DeyriesPierre,45,312,0,1210,2020-06-15 16:58:50,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272574256447176704,1124791154338422789,WinstonSmith54,20,173,0,1210,2020-06-15 16:58:40,,,['1070375327740899333'],['Infirmier0'],"RT @Infirmier0: Un policier révèle que la police avait des ordres pr ""TAPER"" sur les #GiletsJaunes on comprend pkoi ils ont eu la prime mai…",1070375327740899333,Infirmier0,1272494077750190080
1272574256128409601,250393425,murielknezek,614,263,0,10,2020-06-15 16:58:40,,,['53029114'],['humanite_fr'],"RT @humanite_fr: #EtatsUnis Le meurtre d’un jeune Africain-Américain abattu après un délit mineur par un policier à Atlanta, le 13 juin, so…",53029114,humanite_fr,1272559493382049793
